,data,area,Vaccinazioni giornaliere,sesso_maschile,sesso_femminile,prima_dose,seconda_dose,pregressa_infezione,dose_aggiuntiva,codice_NUTS1,codice_NUTS2,codice_regione_ISTAT,nome_area,Regione,popolazione,Totale vaccinazioni,Totale vaccinazioni ogni cento ab,Vaccinazioni giornaliere ogni cento ab
194,2021-06-10,SIC,53058,24910,28148,45144,7253,661,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,4404980,88.1,1.06
195,2021-05-27,SIC,47627,21936,25691,24462,22742,423,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,4452607,89.05,0.95
196,2021-04-14,SIC,20583,9939,10644,11611,8775,197,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,4473190,89.47,0.41
197,2021-09-18,SIC,20398,11092,9306,8456,11555,387,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,4493588,89.87,0.41
198,2021-07-23,SIC,41523,20858,20665,14373,26825,325,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,4535111,90.7,0.83
199,2021-09-23,SIC,18359,9447,8912,7666,10167,415,111,ITG,ITG1,19,Sicilia,Sicilia,4999891,4553470,91.07,0.37
200,2021-03-05,SIC,15789,6852,8937,11394,4244,151,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,4569259,91.39,0.32
201,2021-02-16,SIC,4200,2208,1992,3663,467,70,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,4573459,91.47,0.08
202,2021-06-18,SIC,43612,20150,23462,18860,24380,372,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,4617071,92.34,0.87
203,2021-06-27,SIC,25313,12202,13111,12097,12984,232,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,4642384,92.85,0.51
204,2021-05-15,SIC,56538,26406,30132,40360,15251,927,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,4698922,93.98,1.13
205,2021-03-19,SIC,16325,8061,8264,10648,5579,98,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,4715247,94.31,0.33
206,2021-08-23,SIC,24080,11902,12178,10796,12933,351,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,4739327,94.79,0.48
207,2021-09-01,SIC,24946,12717,12229,10577,14012,357,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,4764273,95.29,0.5
208,2021-08-06,SIC,24790,12579,12211,13507,10872,411,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,4789063,95.78,0.5
209,2021-04-26,SIC,21712,10279,11433,13299,8091,322,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,4810775,96.22,0.43
210,2021-02-02,SIC,5324,2499,2825,608,4706,10,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,4816099,96.32,0.11
211,2021-03-26,SIC,17994,8361,9633,12338,5502,154,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,4834093,96.68,0.36
212,2021-01-28,SIC,9037,4277,4760,360,8676,1,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,4843130,96.86,0.18
213,2021-07-04,SIC,26523,12807,13716,7606,18739,178,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,4869653,97.4,0.53
214,2021-05-08,SIC,35677,17051,18626,24886,10326,465,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,4905330,98.11,0.71
215,2021-01-26,SIC,9583,4745,4838,211,9371,1,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,4914913,98.3,0.19
216,2021-08-13,SIC,11519,5970,5549,5977,5301,241,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,4926432,98.53,0.23
217,2021-02-09,SIC,4350,1800,2550,3248,1037,65,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,4930782,98.62,0.09
218,2021-05-22,SIC,48029,22812,25217,28300,19330,399,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,4978811,99.58,0.96
219,2021-08-30,SIC,28226,14392,13834,10213,17667,346,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,5007037,100.14,0.56
220,2021-02-28,SIC,7132,3034,4098,6456,631,45,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,5014169,100.29,0.14
221,2021-09-13,SIC,27248,13544,13704,9554,17197,497,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,5041417,100.83,0.54
222,2021-06-08,SIC,47711,22407,25304,40453,6714,544,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,5089128,101.78,0.95
223,2021-08-11,SIC,16201,8336,7865,8726,7186,289,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,5105329,102.11,0.32
224,2021-01-09,SIC,7262,3427,3835,7200,0,62,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,5112591,102.25,0.15
225,2021-04-21,SIC,22398,10753,11645,15987,6127,284,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,5134989,102.7,0.45
226,2021-04-07,SIC,18457,9069,9388,9737,8518,202,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,5153446,103.07,0.37
227,2021-09-11,SIC,21342,11067,10275,7694,13267,381,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,5174788,103.5,0.43
228,2021-07-16,SIC,49376,23383,25993,8717,40366,293,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,5224164,104.49,0.99
229,2021-07-30,SIC,32508,16114,16394,12075,20146,287,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,5256672,105.14,0.65
230,2021-06-03,SIC,46008,21101,24907,33762,11720,526,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,5302680,106.06,0.92
231,2021-06-17,SIC,41894,19506,22388,20360,21159,375,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,5344574,106.89,0.84
232,2021-09-25,SIC,17731,9539,8192,7422,9827,427,55,ITG,ITG1,19,Sicilia,Sicilia,4999891,5362305,107.25,0.35
233,2020-12-31,SIC,968,511,457,960,0,8,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,5363273,107.27,0.02
234,2021-03-12,SIC,12895,5575,7320,10662,2071,162,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,5376168,107.53,0.26
235,2021-08-25,SIC,21844,10845,10999,9982,11499,363,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,5398012,107.96,0.44
236,2021-08-04,SIC,24363,12011,12352,10978,13058,327,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,5422375,108.45,0.49
237,2021-07-18,SIC,39293,19791,19502,8100,30958,235,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,5461668,109.24,0.79
238,2021-01-14,SIC,5269,2495,2774,5207,0,62,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,5466937,109.34,0.11
239,2021-05-20,SIC,44106,21134,22972,27752,15937,417,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,5511043,110.22,0.88
240,2021-03-07,SIC,9272,3457,5815,8130,1082,60,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,5520315,110.41,0.19
241,2021-06-15,SIC,46193,21770,24423,28206,17549,438,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,5566508,111.33,0.92
242,2021-03-24,SIC,20987,9880,11107,15038,5745,204,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,5587495,111.75,0.42
243,2021-09-06,SIC,23279,11835,11444,9959,12906,414,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,5610774,112.22,0.47
244,2021-05-29,SIC,47221,21487,25734,23547,23224,450,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,5657995,113.16,0.94
245,2021-05-03,SIC,23329,10802,12527,13259,9804,266,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,5681324,113.63,0.47
246,2021-07-11,SIC,36048,16872,19176,3664,32288,96,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,5717372,114.35,0.72
247,2021-07-25,SIC,31812,16767,15045,11844,19708,260,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,5749184,114.99,0.64
248,2021-04-19,SIC,18293,8673,9620,12460,5590,243,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,5767477,115.35,0.37
249,2021-06-29,SIC,31457,14737,16720,15723,15326,408,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,5798934,115.98,0.63
250,2021-05-07,SIC,36609,17284,19325,24567,11630,412,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,5835543,116.71,0.73
251,2021-03-11,SIC,15463,6716,8747,12888,2418,157,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,5851006,117.02,0.31
252,2021-01-27,SIC,7297,3714,3583,164,7132,1,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,5858303,117.17,0.15
253,2021-01-13,SIC,5194,2448,2746,5160,0,34,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,5863497,117.27,0.1
254,2021-01-20,SIC,969,513,456,691,275,3,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,5864466,117.29,0.02
255,2021-03-18,SIC,15419,7759,7660,9739,5625,55,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,5879885,117.6,0.31
256,2021-08-26,SIC,20016,10107,9909,9094,10610,312,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,5899901,118.0,0.4
257,2021-02-07,SIC,2322,983,1339,663,1649,10,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,5902223,118.05,0.05
258,2021-07-14,SIC,47572,22030,25542,7933,39378,261,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,5949795,119.0,0.95
259,2021-05-18,SIC,36145,17401,18744,23242,12493,410,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,5985940,119.72,0.72
260,2021-07-21,SIC,42980,20975,22005,10639,32027,314,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,6028920,120.58,0.86
261,2021-07-07,SIC,35436,16210,19226,6035,29159,242,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,6064356,121.29,0.71
262,2021-05-25,SIC,33581,15443,18138,13945,19379,257,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,6097937,121.96,0.67
263,2021-03-29,SIC,15050,7086,7964,10398,4501,151,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,6112987,122.26,0.3
264,2021-09-02,SIC,23141,11845,11296,10008,12743,390,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,6136128,122.73,0.46
265,2021-06-01,SIC,38997,17731,21266,24596,14049,352,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,6175125,123.51,0.78
266,2021-04-05,SIC,8025,3959,4066,6510,1443,72,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,6183150,123.67,0.16
267,2021-09-09,SIC,23622,11820,11802,8332,14849,441,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,6206772,124.14,0.47
268,2021-04-12,SIC,19023,9220,9803,11486,7277,260,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,6225795,124.52,0.38
269,2021-02-14,SIC,1055,402,653,905,140,10,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,6226850,124.54,0.02
270,2021-01-02,SIC,4892,2548,2344,4856,0,36,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,6231742,124.64,0.1
271,2021-09-20,SIC,24910,13040,11870,8192,16189,392,137,ITG,ITG1,19,Sicilia,Sicilia,4999891,6256652,125.14,0.5
272,2021-02-21,SIC,5169,2501,2668,5044,107,18,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,6261821,125.24,0.1
273,2021-05-30,ABR,8660,4109,4551,5325,3256,79,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,8660,0.66,0.66
274,2021-04-03,ABR,5165,2259,2906,3485,1598,82,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,13825,1.06,0.4
275,2021-09-07,ABR,5351,2814,2537,1470,3772,109,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,19176,1.47,0.41
276,2021-07-26,ABR,14260,7459,6801,3864,10197,199,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,33436,2.56,1.09
277,2021-07-12,ABR,15078,7458,7620,2357,12604,117,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,48514,3.72,1.16
278,2021-01-10,ABR,1272,540,732,1268,0,4,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,49786,3.82,0.1
279,2021-04-29,ABR,12684,5854,6830,9268,3099,317,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,62470,4.79,0.97
280,2021-08-07,ABR,6494,3618,2876,1835,4561,98,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,68964,5.28,0.5
281,2021-06-25,ABR,11061,5479,5582,4902,6015,144,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,80025,6.13,0.85
282,2021-01-15,ABR,385,155,230,371,0,14,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,80410,6.16,0.03
283,2020-12-27,ABR,47,24,23,47,0,0,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,80457,6.17,0.0
284,2021-09-21,ABR,3846,2109,1737,1667,2017,90,72,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,84303,6.46,0.29
285,2021-03-20,ABR,4796,2201,2595,2564,2172,60,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,89099,6.83,0.37
286,2021-06-13,ABR,9848,4925,4923,7847,1835,166,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,98947,7.58,0.75
287,2021-03-03,ABR,4641,1900,2741,3716,906,19,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,103588,7.94,0.36
288,2021-07-14,ABR,13722,6798,6924,2434,11136,152,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,117310,8.99,1.05
289,2021-04-08,ABR,7395,3335,4060,4933,2332,130,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,124705,9.56,0.57
290,2021-04-22,ABR,6738,3252,3486,4828,1734,176,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,131443,10.07,0.52
291,2021-02-22,ABR,2641,1174,1467,2584,30,27,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,134084,10.27,0.2
292,2021-02-05,ABR,1535,521,1014,772,747,16,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,135619,10.39,0.12
293,2021-05-16,ABR,9577,4134,5443,5645,3812,120,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,145196,11.13,0.73
294,2021-06-04,ABR,15651,7396,8255,10758,4703,190,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,160847,12.33,1.2
295,2021-05-18,ABR,12111,5661,6450,7558,4381,172,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,172958,13.25,0.93
296,2021-02-24,ABR,3306,1442,1864,3112,177,17,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,176264,13.51,0.25
297,2021-08-09,ABR,10705,5549,5156,3096,7415,194,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,186969,14.33,0.82
298,2021-01-22,ABR,118,57,61,118,0,0,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,187087,14.34,0.01
299,2021-08-21,ABR,3840,2097,1743,1729,1989,122,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,190927,14.63,0.29
300,2021-05-04,ABR,10855,5094,5761,7036,3628,191,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,201782,15.46,0.83
301,2021-03-08,ABR,5155,1694,3461,4081,977,97,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,206937,15.86,0.4
302,2021-09-09,ABR,6996,3669,3327,1341,5526,129,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,213933,16.39,0.54
303,2021-02-10,ABR,946,311,635,492,444,10,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,214879,16.47,0.07
304,2021-02-12,ABR,1227,567,660,1025,189,13,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,216106,16.56,0.09
305,2021-07-19,ABR,11777,5982,5795,2660,8944,173,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,227883,17.46,0.9
306,2021-05-23,ABR,9880,4693,5187,7067,2692,121,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,237763,18.22,0.76
307,2021-06-06,ABR,11152,5311,5841,8777,2241,134,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,248915,19.07,0.85
308,2021-04-10,ABR,8778,4059,4719,6121,2510,147,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,257693,19.75,0.67
309,2021-04-27,ABR,9088,4370,4718,6505,2469,114,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,266781,20.44,0.7
310,2021-07-02,ABR,11838,5949,5889,4830,6823,185,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,278619,21.35,0.91
311,2021-03-15,ABR,3679,1444,2235,1840,1807,32,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,282298,21.63,0.28
312,2021-01-17,ABR,193,64,129,185,7,1,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,282491,21.65,0.01
313,2021-01-29,ABR,1387,449,938,71,1315,1,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,283878,21.75,0.11
314,2021-07-31,ABR,11742,6342,5400,3475,8063,204,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,295620,22.65,0.9
315,2021-03-22,ABR,4347,1911,2436,2309,1971,67,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,299967,22.99,0.33
316,2021-06-30,ABR,11172,5432,5740,4495,6510,167,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,311139,23.84,0.86
317,2021-08-26,ABR,5803,3037,2766,2014,3637,152,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,316942,24.29,0.44
318,2021-08-28,ABR,2306,1333,973,700,1557,49,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,319248,24.46,0.18
319,2021-09-14,ABR,3908,2102,1806,799,3037,72,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,323156,24.76,0.3
320,2021-01-03,ABR,501,212,289,499,0,2,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,323657,24.8,0.04
321,2021-03-27,ABR,6127,2621,3506,3561,2493,73,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,329784,25.27,0.47
322,2021-01-05,ABR,1735,721,1014,1730,0,5,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,331519,25.4,0.13
323,2021-04-15,ABR,7833,3688,4145,5825,1843,165,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,339352,26.0,0.6
324,2021-01-24,ABR,50,22,28,6,44,0,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,339402,26.01,0.0
325,2021-03-01,ABR,3477,1384,2093,2702,751,24,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,342879,26.27,0.27
326,2021-08-14,ABR,127,69,58,99,26,2,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,343006,26.28,0.01
327,2021-06-18,ABR,10195,5006,5189,6551,3495,149,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,353201,27.07,0.78
328,2021-09-16,ABR,3175,1685,1490,963,2114,98,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,356376,27.31,0.24
329,2021-07-21,ABR,11078,5718,5360,2425,8518,135,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,367454,28.16,0.85
330,2021-04-17,ABR,7359,3402,3957,4210,3052,97,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,374813,28.72,0.56
331,2021-02-19,ABR,3300,1551,1749,3161,100,39,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,378113,28.97,0.25
332,2021-06-23,ABR,11016,5284,5732,5577,5292,147,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,389129,29.82,0.84
333,2021-03-17,ABR,4539,1872,2667,2776,1740,23,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,393668,30.17,0.35
334,2021-08-02,ABR,13858,7154,6704,3543,10056,259,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,407526,31.23,1.06
335,2021-05-27,ABR,13324,6104,7220,8315,4831,178,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,420850,32.25,1.02
336,2021-09-04,ABR,2143,1139,1004,743,1339,61,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,422993,32.41,0.16
337,2021-02-17,ABR,2071,948,1123,1780,282,9,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,425064,32.57,0.16
338,2021-09-02,ABR,6106,3194,2912,1864,4112,130,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,431170,33.04,0.47
339,2021-06-11,ABR,11794,5860,5934,8833,2773,188,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,442964,33.94,0.9
340,2021-08-19,ABR,6722,3609,3113,3256,3274,192,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,449686,34.46,0.52
341,2021-05-11,ABR,10765,5121,5644,5730,4857,178,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,460451,35.28,0.82
342,2021-08-18,ABR,7382,3920,3462,3084,4107,191,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,467833,35.85,0.57
343,2021-01-19,ABR,112,56,56,90,21,1,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,467945,35.86,0.01
344,2021-02-07,ABR,780,307,473,199,580,1,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,468725,35.92,0.06
345,2021-07-07,ABR,12076,5912,6164,4023,7808,245,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,480801,36.84,0.93
346,2021-07-09,ABR,13614,6795,6819,2882,10591,141,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,494415,37.89,1.04
347,2021-09-13,ABR,4590,2483,2107,1054,3457,79,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,499005,38.24,0.35
348,2021-06-22,ABR,10409,4877,5532,5381,4846,182,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,509414,39.04,0.8
349,2021-02-02,ABR,1764,668,1096,217,1543,4,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,511178,39.17,0.14
350,2021-05-13,ABR,11151,5044,6107,6952,3964,235,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,522329,40.03,0.85
351,2021-03-31,ABR,6724,2947,3777,4557,2071,96,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,529053,40.54,0.52
352,2021-05-15,ABR,11444,5185,6259,5936,5328,180,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,540497,41.42,0.88
353,2021-08-23,ABR,5921,3109,2812,1656,4120,145,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,546418,41.87,0.45
354,2021-09-06,ABR,6219,3245,2974,2202,3869,148,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,552637,42.35,0.48
355,2021-03-24,ABR,6388,2787,3601,3992,2253,143,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,559025,42.84,0.49
356,2021-02-09,ABR,924,326,598,513,410,1,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,559949,42.91,0.07
357,2021-09-18,ABR,2433,1365,1068,958,1396,79,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,562382,43.1,0.19
358,2021-01-07,ABR,1712,657,1055,1705,0,7,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,564094,43.23,0.13
359,2021-03-19,ABR,5799,2586,3213,2731,3025,43,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,569893,43.67,0.44
360,2021-03-05,ABR,5346,1958,3388,4588,697,61,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,575239,44.08,0.41
361,2021-06-27,ABR,8365,4298,4067,5016,3208,141,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,583604,44.72,0.64
362,2021-04-07,ABR,8562,3968,4594,5204,3219,139,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,592166,45.38,0.66
363,2021-07-16,ABR,16149,8238,7911,2462,13570,117,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,608315,46.62,1.24
364,2021-04-05,ABR,2692,1147,1545,1729,880,83,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,611007,46.82,0.21
365,2021-01-12,ABR,1901,761,1140,1887,0,14,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,612908,46.97,0.15
366,2021-07-23,ABR,12572,6464,6108,2845,9566,161,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,625480,47.93,0.96
367,2021-01-21,ABR,157,47,110,157,0,0,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,625637,47.94,0.01
368,2021-05-01,ABR,10753,5053,5700,5631,4985,137,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,636390,48.77,0.82
369,2021-05-20,ABR,12826,5934,6892,7430,5268,128,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,649216,49.75,0.98
370,2021-07-11,ABR,9887,4976,4911,2361,7390,136,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,659103,50.51,0.76
371,2021-03-10,ABR,5050,1686,3364,4026,957,67,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,664153,50.89,0.39
372,2021-09-11,ABR,2385,1331,1054,1047,1231,107,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,666538,51.08,0.18
373,2021-07-04,ABR,8371,4216,4155,3330,4915,126,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,674909,51.72,0.64
374,2021-08-30,ABR,7420,4057,3363,1942,5346,132,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,682329,52.29,0.57
375,2021-09-01,ABR,6848,3642,3206,1561,5182,105,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,689177,52.81,0.52
376,2021-07-30,ABR,12087,6435,5652,3790,8070,227,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,701264,53.74,0.93
377,2021-02-26,ABR,3922,1679,2243,2927,969,26,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,705186,54.04,0.3
378,2021-09-25,ABR,2646,1466,1180,1185,1363,72,26,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,707832,54.24,0.2
379,2021-05-08,ABR,10291,4869,5422,6297,3836,158,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,718123,55.03,0.79
380,2021-04-24,ABR,8731,3975,4756,6935,1533,263,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,726854,55.7,0.67
381,2021-08-16,ABR,6094,3205,2889,2255,3692,147,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,732948,56.17,0.47
382,2021-01-14,ABR,568,227,341,566,0,2,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,733516,56.21,0.04
383,2021-05-25,ABR,11419,5323,6096,8081,3140,198,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,744935,57.08,0.88
384,2021-01-31,ABR,1523,495,1028,285,1237,1,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,746458,57.2,0.12
385,2021-05-10,ABR,10114,4787,5327,5335,4654,125,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,756572,57.98,0.78
386,2021-04-23,ABR,7416,3401,4015,4937,2308,171,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,763988,58.54,0.57
387,2021-01-26,ABR,1550,568,982,31,1519,0,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,765538,58.66,0.12
388,2021-05-06,ABR,13004,6087,6917,7795,5049,160,0,ITF,ITF1,13,Abruzzo,Abruzzo,1304970,778542,59.66,1.0
